Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,Cancelled Rides by Customer,Reason for cancelling by Customer,Cancelled Rides by Driver,Driver Cancellation Reason,Incomplete Rides,Incomplete Rides Reason,Booking Value,Ride Distance,Driver Ratings,Customer Rating,Payment Method
17-Jun-25,5:54:31,T9670277,Completed,C9713110,eBike,Sultanpur,Kashmere Gate,,,,,,,1562,21.82,4.2,4.4,UPI
19-Dec-25,20:26:31,T4084359,Completed,C9430862,eBike,Narsinghpur,Lal Quila,,,,,,,275,43.39,4.2,3.9,UPI
06-Sep-25,7:02:41,T6477360,Completed,C8727034,eBike,MG Road,Rohini East,,,,,,,441,45.51,4.2,4.9,UPI
17-Sep-25,16:24:01,T1489347,Completed,C2048401,eBike,Udyog Vihar,Badshahpur,,,,,,,227,15.12,4.2,3.7,UPI
16-Sep-25,18:36:01,T9353826,Completed,C7693933,eBike,Saket,Meerut,,,,,,,898,49.98,4.2,4.7,UPI
05-Sep-25,16:45:15,T7684239,Completed,C6607465,eBike,Cyber Hub,Vasant Kunj,,,,,,,76,47.44,4.2,4.2,UPI
28-Dec-25,12:59:23,T7549133,Completed,C1020700,eBike,Sarai Kale Khan,Okhla,,,,,,,175,36.63,4.2,3.9,UPI
17-Mar-25,9:44:57,T2858192,Completed,C9504701,eBike,DLF City Court,Lok Kalyan Marg,,,,,,,91,15.5,4.2,4.5,UPI
08-Jul-25,10:38:16,T8664088,Completed,C1731893,eBike,Ghitorni,Mundka,,,,,,,407,44.81,4.2,5,UPI
25-Oct-25,23:10:56,T8847459,Completed,C8559288,eBike,Ashok Vihar,Pragati Maidan,,,,,,,337,34.64,4.2,4.2,UPI
13-Feb-25,13:41:11,T9214854,Completed,C2153400,eBike,Dwarka Mor,Dwarka Sector 21,,,,,,,293,27.77,4.2,4.2,UPI
01-May-25,19:47:58,T7165957,Completed,C9122914,eBike,Ambience Mall,Gwal Pahari,,,,,,,649,15.35,4.2,4.3,UPI
08-Aug-25,14:53:48,T1096849,Completed,C4448364,eBike,Udyog Vihar Phase 4,Anand Vihar ISBT,,,,,,,91,28.88,4.2,4.8,UPI
18-Nov-25,13:59:15,T6096800,Completed,C4386491,eBike,Govindpuri,Connaught Place,,,,,,,928,39.15,4.2,4.9,UPI
23-Jun-25,20:15:26,T9595945,Completed,C6592762,eBike,Mandi House,Dwarka Sector 21,,,,,,,1523,6.26,4.2,4.8,UPI
10-Jan-25,10:20:02,T8848435,Completed,C6224914,eBike,Faridabad Sector 15,AIIMS,,,,,,,438,26.41,4.2,4.8,UPI
28-Oct-25,11:04:34,T3977413,Completed,C6547274,eBike,Madipur,Jasola,,,,,,,329,33.75,4.2,4.2,UPI
17-Dec-25,21:29:04,T6525935,Completed,C7454962,eBike,Vinobapuri,Shastri Park,,,,,,,59,10.43,4.2,4.8,UPI
15-Mar-25,7:10:24,T9497762,Completed,C5740545,eBike,Meerut,Qutub Minar,,,,,,,459,31.94,4.2,4.1,UPI
06-Jul-25,13:22:53,T3441573,Completed,C7703133,eBike,Kanhaiya Nagar,Nirman Vihar,,,,,,,633,34.86,4.2,4.9,UPI
11-May-25,18:45:43,T7373133,Completed,C7114349,eBike,Madipur,Indirapuram,,,,,,,1033,21.69,4.2,3.7,UPI
17-Jul-25,17:50:50,T4900843,Completed,C3211974,eBike,Badarpur,Janakpuri,,,,,,,893,23.7,4.2,4.3,UPI
28-Apr-25,20:19:31,T8166965,Completed,C6036854,eBike,Lajpat Nagar,Kanhaiya Nagar,,,,,,,700,25.32,4.2,4.7,UPI
18-Jan-25,12:53:42,T7780699,Completed,C8646705,eBike,Shahdara,IIT Delhi,,,,,,,322,38.09,4.2,4.4,UPI
31-May-25,6:25:56,T1994741,Completed,C1806360,eBike,Vasant Kunj,Subhash Nagar,,,,,,,76,41.4,4.2,4.8,UPI
26-Dec-25,15:30:59,T6373937,Completed,C3466090,eBike,Qutub Minar,Aya Nagar,,,,,,,362,38.63,4.2,4,UPI
21-May-25,17:57:00,T5859284,Completed,C1335364,eBike,New Delhi Railway Station,Chandni Chowk,,,,,,,113,21.03,4.2,4.1,UPI
15-Aug-25,8:56:26,T8824587,Completed,C7585158,eBike,Rajouri Garden,IGI Airport,,,,,,,552,29.45,4.2,4.8,UPI
26-Aug-25,11:54:21,T2312430,Completed,C1844830,eBike,Anand Vihar ISBT,Vishwavidyalaya,,,,,,,81,16.76,4.2,4.8,UPI
02-Jan-25,14:46:59,T2479380,Completed,C3174171,eBike,Saidulajab,Ghitorni Village,,,,,,,664,13.79,4.2,4.1,UPI
22-Jan-25,18:16:58,T4573004,Completed,C8146358,eBike,Nawada,Adarsh Nagar,,,,,,,427,28.93,4.2,4.4,UPI
21-Feb-25,14:49:45,T5770713,Completed,C6262951,eBike,Karol Bagh,Mandi House,,,,,,,384,42.59,4.2,4.4,UPI
20-Mar-25,21:12:54,T9656611,Completed,C9981018,eBike,Ashok Park Main,Peeragarhi,,,,,,,248,21.28,4.2,4.2,UPI
27-May-25,17:59:42,T5228526,Completed,C8351737,eBike,Model Town,Mandi House,,,,,,,958,4.83,4.2,4.3,UPI
21-Nov-25,15:24:06,T6909833,Completed,C8581441,eBike,New Colony,Saket,,,,,,,53,16.04,4.2,4.7,UPI
28-Feb-25,16:16:29,T7192603,Completed,C9922930,eBike,Badshahpur,Golf Course Road,,,,,,,259,48.44,4.2,4.3,UPI
22-Jun-25,6:56:15,T5092685,Completed,C7785110,eBike,Bhiwadi,Paschim Vihar,,,,,,,140,42.83,4.2,4.1,UPI
01-Aug-25,8:07:10,T2264406,Completed,C9332202,eBike,Palam Vihar,Rohini East,,,,,,,593,14.29,4.2,5,UPI
26-Nov-25,21:38:56,T7830903,Completed,C3372339,eBike,Peeragarhi,Moti Nagar,,,,,,,537,11.07,4.2,4.3,UPI
11-Aug-25,16:20:14,T7780195,Completed,C8672319,eBike,Bahadurgarh,Bhikaji Cama Place,,,,,,,527,25.39,4.2,4.9,UPI
18-Mar-25,21:31:47,T5410378,Completed,C8294277,eBike,Noida Sector 62,Ashok Vihar,,,,,,,198,2.55,4.2,4.5,UPI
13-Dec-25,7:14:08,T1397163,Completed,C3601746,eBike,Pitampura,Govindpuri,,,,,,,61,43.28,4.2,4.9,UPI
10-Nov-25,5:32:36,T6241973,Completed,C2091372,eBike,Basai Dhankot,Janakpuri,,,,,,,1570,20.1,4.2,4.3,UPI
01-Jul-25,18:41:23,T9088538,Completed,C2208567,eBike,Moolchand,Azadpur,,,,,,,672,15.17,4.2,4.5,UPI
05-Jul-25,13:24:32,T5954407,Completed,C5047899,eBike,Barakhamba Road,Mehrauli,,,,,,,61,45.06,4.2,3.9,UPI
17-Mar-25,18:07:40,T7821148,Completed,C6904368,eBike,Ashok Park Main,Rajiv Chowk,,,,,,,2768,37.13,4.2,3.9,UPI
13-May-25,11:17:10,T7517181,Completed,C7780741,eBike,Gurgaon Sector 56,Chandni Chowk,,,,,,,456,7.75,4.2,4.9,UPI
09-May-25,11:44:12,T3592114,Completed,C5693827,eBike,Cyber Hub,Tughlakabad,,,,,,,473,17.58,4.2,4.9,UPI
26-Jul-25,18:08:54,T2174910,Completed,C3116648,eBike,Raj Nagar Extension,Sikanderpur,,,,,,,58,49.37,4.2,4.5,UPI
10-Dec-25,23:01:08,T6625593,Completed,C1175732,eBike,Karol Bagh,Bhikaji Cama Place,,,,,,,184,44.31,4.2,4.9,UPI
08-Jan-25,15:28:04,T5539296,Completed,C6414510,eBike,Shastri Nagar,Greater Kailash,,,,,,,200,4.28,4.2,4.3,UPI
18-Jul-25,6:29:49,T5577465,Completed,C2765060,eBike,Sushant Lok,Jama Masjid,,,,,,,284,44.04,4.2,4.1,UPI
04-Nov-25,20:16:28,T6060091,Completed,C7559953,eBike,Inderlok,Raj Nagar Extension,,,,,,,580,10.86,4.2,4.2,UPI
22-Dec-25,14:22:57,T3476314,Completed,C1024181,eBike,Punjabi Bagh,Green Park,,,,,,,991,37.08,4.2,3.6,UPI
18-Feb-25,16:51:37,T5436767,Completed,C5423544,eBike,Paschim Vihar,Khandsa,,,,,,,432,8,4.2,4.9,UPI
09-Aug-25,14:21:48,T1678967,Completed,C5922983,eBike,IGNOU Road,MG Road,,,,,,,332,30.31,4.2,4.4,UPI
07-Oct-25,8:30:15,T7838922,Completed,C6182804,eBike,Subhash Chowk,Azadpur,,,,,,,401,10.77,4.2,4.8,UPI
15-Dec-25,22:35:17,T4949489,Completed,C1366591,eBike,Nirman Vihar,Sikanderpur,,,,,,,1614,36.34,4.2,4.2,UPI
28-Feb-25,10:25:05,T2200163,Completed,C8602849,eBike,Kaushambi,Indraprastha,,,,,,,196,31.98,4.2,4.9,UPI
25-Aug-25,15:06:56,T9898319,Completed,C5923149,eBike,Samaypur Badli,Tis Hazari,,,,,,,873,27.75,4.2,4.9,UPI
06-Sep-25,7:59:29,T8990416,Completed,C7667553,eBike,Rohini,RK Puram,,,,,,,608,20.3,4.2,4.9,UPI
25-Nov-25,2:30:38,T3123150,Completed,C9304816,eBike,Subhash Nagar,Moti Nagar,,,,,,,914,41.15,4.2,4.4,UPI
04-Nov-25,7:44:00,T4247679,Completed,C9958635,eBike,Khandsa,Vasant Kunj,,,,,,,223,18.68,4.2,4.9,UPI
22-Dec-25,19:45:49,T7316849,Completed,C7374025,eBike,Azadpur,South Extension,,,,,,,247,43.37,4.2,3.7,UPI
10-Jan-25,17:08:43,T3518189,Completed,C1033679,eBike,Moolchand,Model Town,,,,,,,532,39.43,4.2,4.5,UPI
04-Oct-25,8:34:01,T8448516,Completed,C3071155,eBike,Moti Nagar,Azadpur,,,,,,,70,38.56,4.2,4.7,UPI
08-Jan-25,15:00:37,T7672895,Completed,C5092652,eBike,Sonipat,Jhilmil,,,,,,,951,11.12,4.2,4.4,UPI
13-Jan-25,11:49:31,T9877208,Completed,C7795379,eBike,Kherki Daula Toll,Subhash Nagar,,,,,,,1160,15.36,4.2,4.8,UPI
09-Apr-25,12:47:22,T9248482,Completed,C3326826,eBike,Anand Vihar ISBT,Greater Noida,,,,,,,476,48.61,4.2,3.2,UPI
22-Dec-25,1:09:47,T3446670,Completed,C5017703,eBike,Sarai Kale Khan,Saket A Block,,,,,,,1146,46.26,4.2,4.1,UPI
03-Aug-25,11:02:44,T6615434,Completed,C7650750,eBike,Ghitorni,Faridabad Sector 15,,,,,,,418,2.58,4.2,4.3,UPI
09-Dec-25,9:14:50,T1412981,Completed,C4807999,eBike,Satguru Ram Singh Marg,Huda City Centre,,,,,,,857,8.56,4.2,3.7,UPI
04-Aug-25,19:04:02,T4565413,Completed,C8785601,eBike,Ashok Park Main,Moti Nagar,,,,,,,192,3.48,4.2,4.9,UPI
16-Apr-25,15:17:21,T8997071,Completed,C3097563,eBike,Dwarka Mor,Ardee City,,,,,,,212,12.5,4.2,4.1,UPI
23-Mar-25,22:46:52,T2027421,Completed,C7964300,eBike,Gurgaon Railway Station,Saidulajab,,,,,,,293,6.57,4.2,4.9,UPI
21-Feb-25,18:00:10,T1441841,Completed,C3142879,eBike,Noida Sector 62,Kanhaiya Nagar,,,,,,,134,24.52,4.2,3.9,UPI
03-Oct-25,9:07:19,T3877735,Completed,C6921341,eBike,Okhla,Mehrauli,,,,,,,830,43.95,4.2,4.3,UPI
25-Jan-25,17:50:48,T6423971,Completed,C9110957,eBike,Tagore Garden,Sonipat,,,,,,,175,36.03,4.2,4.1,UPI
07-Feb-25,1:11:17,T9846327,Completed,C6066209,eBike,Pragati Maidan,Botanical Garden,,,,,,,317,13.79,4.2,4.9,UPI
13-Dec-25,15:06:44,T4491646,Completed,C3859880,eBike,Pataudi Chowk,Kalkaji,,,,,,,443,17.86,4.2,4.4,UPI
13-Apr-25,17:27:39,T6328367,Completed,C1845214,eBike,Samaypur Badli,Pragati Maidan,,,,,,,916,30.18,4.2,4.1,UPI
02-Feb-25,16:27:21,T3947620,Completed,C7004009,eBike,Mundka,Tagore Garden,,,,,,,724,18.24,4.2,3.8,UPI
08-May-25,19:33:20,T3063442,Completed,C4023197,eBike,Huda City Centre,Arjangarh,,,,,,,985,26.93,4.2,4.4,UPI
07-Jul-25,17:55:39,T6546752,Completed,C6422029,eBike,Karkarduma,Mansarovar Park,,,,,,,200,49.61,4.2,3.3,UPI
03-Dec-25,21:27:57,T7491998,Completed,C1663732,eBike,Manesar,Sohna Road,,,,,,,324,37.59,4.2,4.3,UPI
29-Dec-25,4:56:41,T1361627,Completed,C6413599,eBike,Madipur,Uttam Nagar,,,,,,,515,34.21,4.2,4.5,UPI
23-Mar-25,14:48:19,T5463176,Completed,C6490977,eBike,Jhilmil,Khan Market,,,,,,,673,44.55,4.2,4.8,UPI
13-Feb-25,14:21:17,T2984468,Completed,C2666485,eBike,Kirti Nagar,Punjabi Bagh,,,,,,,98,8.1,4.2,3.8,UPI
28-Aug-25,19:03:36,T7138230,Completed,C1916009,eBike,Gurgaon Sector 29,Sultanpur,,,,,,,225,14.66,4.2,4.9,UPI
26-Aug-25,18:55:43,T1267915,Completed,C1779365,eBike,Vishwavidyalaya,Vaishali,,,,,,,82,34.89,4.2,4.8,UPI
20-Oct-25,16:05:51,T9442783,Completed,C9182019,eBike,Azadpur,Laxmi Nagar,,,,,,,190,21.99,4.2,4.9,UPI
20-Jul-25,18:47:15,T5740507,Completed,C8073455,eBike,Bahadurgarh,Samaypur Badli,,,,,,,401,42.34,4.2,4.2,UPI
02-Apr-25,12:13:39,T2956044,Completed,C6207724,eBike,Netaji Subhash Place,Green Park,,,,,,,591,44.07,4.2,4.4,UPI
09-Sep-25,6:47:08,T7379526,Completed,C2222431,eBike,Peeragarhi,Ghitorni,,,,,,,884,46.67,4.2,4.5,UPI
27-Aug-25,18:25:46,T3726142,Completed,C3192748,eBike,Barakhamba Road,Uttam Nagar,,,,,,,111,46.62,4.2,3.3,UPI
28-Dec-25,0:18:02,T9435513,Completed,C5512495,eBike,Vidhan Sabha,Connaught Place,,,,,,,104,46.77,4.2,4.8,UPI
01-Nov-25,19:57:05,T1061152,Completed,C1210355,eBike,Sarai Kale Khan,Gwal Pahari,,,,,,,484,13.42,4.2,4.3,UPI
18-Jul-25,19:37:53,T3531134,Completed,C3373510,eBike,Bahadurgarh,Chandni Chowk,,,,,,,430,49.88,4.2,4.7,UPI
29-Jun-25,18:51:13,T5293681,Completed,C9737814,eBike,Munirka,IMT Manesar,,,,,,,730,45.82,4.2,4.3,UPI
25-Apr-25,18:49:03,T6837052,Completed,C4190517,eBike,Udyog Bhawan,Moti Nagar,,,,,,,90,18.95,4.2,4.2,UPI
05-Jul-25,3:16:33,T7395165,Completed,C9008711,eBike,Manesar,Raj Nagar Extension,,,,,,,318,23.72,4.2,4.8,UPI
30-Aug-25,21:52:12,T2022826,Completed,C9921465,eBike,Kadarpur,Faridabad Sector 15,,,,,,,896,36.78,4.2,4.8,UPI
02-Aug-25,18:53:02,T3981638,Completed,C9748903,eBike,Kaushambi,Greater Noida,,,,,,,273,4.55,4.2,4.7,UPI
12-Nov-25,23:38:58,T9926469,Completed,C3253752,eBike,Subhash Chowk,Shastri Park,,,,,,,198,32.78,4.2,4.9,UPI
29-Jul-25,19:43:34,T2942338,Completed,C9522692,eBike,MG Road,Indirapuram,,,,,,,189,33.06,4.2,4.3,UPI
01-Apr-25,12:40:15,T9199578,Completed,C6220281,eBike,Ashok Vihar,Shivaji Park,,,,,,,60,7.94,4.2,4.3,UPI
23-Jun-25,6:28:52,T5503795,Completed,C5885696,eBike,Saidulajab,Lal Quila,,,,,,,2539,47.41,4.2,3.9,UPI
26-Oct-25,6:12:12,T6883981,Completed,C5184914,eBike,DLF City Court,Jama Masjid,,,,,,,144,18.92,4.2,4.8,UPI
29-Jun-25,8:25:53,T5553235,Completed,C9096671,eBike,Aya Nagar,Ashram,,,,,,,173,19.75,4.2,3.8,UPI
03-Aug-25,21:48:12,T5750204,Completed,C2216283,eBike,Noida Film City,Janakpuri,,,,,,,83,41.89,4.2,4.1,UPI
29-Jan-25,21:40:03,T5216608,Completed,C3554704,eBike,ITO,Paschim Vihar,,,,,,,223,28.9,4.2,3.4,UPI
12-Oct-25,11:51:59,T3322518,Completed,C3235929,eBike,Dilshad Garden,Lok Kalyan Marg,,,,,,,627,24.34,4.2,4.2,UPI
15-Jan-25,14:13:18,T8461663,Completed,C2430961,eBike,Gurgaon Sector 56,Jama Masjid,,,,,,,782,20.83,4.2,4.9,UPI
12-Dec-25,9:49:47,T7600110,Completed,C8173137,eBike,Shastri Park,Gurgaon Sector 29,,,,,,,596,46.68,4.2,4.3,UPI
27-Jan-25,22:08:35,T6270106,Completed,C7106768,eBike,Tis Hazari,Sikanderpur,,,,,,,107,5.04,4.2,4.3,UPI
28-Jun-25,15:56:22,T7008764,Completed,C2955876,eBike,Narsinghpur,Pulbangash,,,,,,,993,40.06,4.2,4.8,UPI
19-Aug-25,11:17:15,T1496238,Completed,C8784088,eBike,Noida Sector 18,Lok Kalyan Marg,,,,,,,993,17.94,4.2,4.3,UPI
05-Nov-25,12:17:46,T7105448,Completed,C1112455,eBike,Pulbangash,Gwal Pahari,,,,,,,890,39.73,4.2,5,UPI
30-Apr-25,19:18:00,T1768823,Completed,C9455878,eBike,Vatika Chowk,South Extension,,,,,,,469,30.89,4.2,4.2,UPI
14-Feb-25,9:44:23,T7740598,Completed,C3751175,eBike,Green Park,GTB Nagar,,,,,,,188,39.5,4.2,4.3,UPI
30-Jun-25,0:02:50,T1687467,Completed,C7575119,eBike,Samaypur Badli,RK Puram,,,,,,,991,8.93,4.2,4.1,UPI
27-Jan-25,17:39:52,T2009851,Completed,C3237139,eBike,AIIMS,Ashok Vihar,,,,,,,766,32.28,4.2,4.5,UPI
03-Nov-25,7:50:46,T1346763,Completed,C5185914,eBike,Azadpur,Gurgaon Sector 56,,,,,,,1130,42.71,4.2,4.3,UPI
26-Jul-25,17:20:15,T3031491,Completed,C5739331,eBike,Tagore Garden,Jasola,,,,,,,252,45.7,4.2,4.4,UPI
17-Jun-25,9:10:50,T3381365,Completed,C8645700,eBike,Rithala,Lajpat Nagar,,,,,,,483,31.51,4.2,4.8,UPI
05-Apr-25,22:51:47,T6962189,Completed,C9069667,eBike,Shastri Nagar,Aya Nagar,,,,,,,556,45.32,4.2,4.8,UPI
04-Apr-25,9:04:16,T2197535,Completed,C3530034,eBike,Sohna Road,Anand Vihar,,,,,,,244,28.68,4.2,4.9,UPI
09-Aug-25,17:02:24,T5522372,Completed,C7274969,eBike,Tagore Garden,Madipur,,,,,,,123,6.3,4.2,4.8,UPI
16-Mar-25,21:59:07,T6783893,Completed,C8018004,eBike,Panchsheel Park,Hero Honda Chowk,,,,,,,545,39.21,4.2,4.2,UPI
21-Dec-25,10:52:28,T8648339,Completed,C1896576,eBike,Peeragarhi,Hauz Khas,,,,,,,657,37.84,4.2,4.2,UPI
04-Sep-25,11:23:19,T6190355,Completed,C2380544,eBike,Jasola,Azadpur,,,,,,,77,7.88,4.2,4.5,UPI
10-Mar-25,15:21:34,T9606934,Completed,C5759993,eBike,Shastri Nagar,Rithala,,,,,,,233,10.44,4.2,4.3,UPI
17-Jul-25,14:26:31,T9378425,Completed,C1315917,eBike,Paharganj,Kashmere Gate ISBT,,,,,,,326,36.89,4.2,4.3,UPI
22-Jan-25,8:20:26,T3654594,Completed,C5580481,eBike,Pragati Maidan,Shastri Park,,,,,,,79,31.07,4.2,4.7,UPI
28-Dec-25,21:50:24,T9001861,Completed,C5410531,eBike,Pitampura,Vatika Chowk,,,,,,,1171,27.39,4.2,4.2,UPI
06-Jan-25,9:13:53,T7914690,Completed,C6396648,eBike,Samaypur Badli,Arjangarh,,,,,,,1506,42.22,4.2,4.9,UPI
24-Mar-25,18:17:28,T7611450,Completed,C1936704,eBike,Satguru Ram Singh Marg,Vasant Kunj,,,,,,,1306,39.17,4.2,4.3,UPI
10-Jan-25,19:09:29,T1618286,Completed,C4608070,eBike,Sushant Lok,Laxmi Nagar,,,,,,,412,13.56,4.2,4.8,UPI
09-Nov-25,18:38:31,T9024044,Completed,C5769136,eBike,Old Gurgaon,GTB Nagar,,,,,,,729,49.12,4.2,4.9,UPI
19-Aug-25,23:53:13,T9270743,Completed,C1744974,eBike,Chandni Chowk,Tilak Nagar,,,,,,,66,29.42,4.2,4.2,UPI
10-Feb-25,15:23:02,T7642818,Completed,C8087959,eBike,Ardee City,IMT Manesar,,,,,,,577,30.68,4.2,3.5,UPI
04-Oct-25,18:38:41,T8281555,Completed,C5918021,eBike,Jama Masjid,Arjangarh,,,,,,,341,6.38,4.2,4.5,UPI
23-May-25,17:48:27,T8675142,Completed,C1528827,eBike,Ashram,Keshav Puram,,,,,,,319,22.27,4.2,3.1,UPI
10-Jan-25,19:01:50,T2298712,Completed,C5282028,eBike,Cyber Hub,Ramesh Nagar,,,,,,,259,17.21,4.2,4.8,UPI
19-Mar-25,21:12:15,T4417825,Completed,C9703164,eBike,Sarai Kale Khan,Shastri Park,,,,,,,994,4.03,4.2,4.2,UPI
03-May-25,12:55:15,T3024651,Completed,C9681265,eBike,Karol Bagh,Bahadurgarh,,,,,,,926,4.73,4.2,3.8,UPI
01-Apr-25,10:53:03,T8496110,Completed,C6879525,eBike,Kashmere Gate,IGNOU Road,,,,,,,858,29.36,4.2,4.2,UPI
16-Apr-25,5:00:35,T7190093,Completed,C2188854,eBike,Manesar,Indraprastha,,,,,,,478,39.09,4.2,3.1,UPI
07-Mar-25,18:22:47,T9028215,Completed,C5566758,eBike,Subhash Nagar,Kadarpur,,,,,,,409,33.28,4.2,4.3,UPI
16-Apr-25,17:27:42,T6519597,Completed,C4062172,eBike,Mundka,Janakpuri,,,,,,,176,37.05,4.2,4.3,UPI
10-Nov-25,8:50:39,T9975781,Completed,C1753908,eBike,Bahadurgarh,GTB Nagar,,,,,,,74,32.91,4.2,4.2,UPI
23-Feb-25,10:32:00,T4619287,Completed,C4194172,eBike,Karol Bagh,Ashram,,,,,,,420,13.53,4.2,4.7,UPI
10-Sep-25,6:57:10,T8244423,Completed,C5183063,eBike,INA Market,Bahadurgarh,,,,,,,732,29.25,4.2,4.3,UPI
08-Jun-25,18:40:06,T8392138,Completed,C8700400,eBike,Inderlok,Sikanderpur,,,,,,,655,20.3,4.2,4.3,UPI
13-Sep-25,15:48:20,T3895386,Completed,C5936878,eBike,Vishwavidyalaya,Okhla,,,,,,,197,36.06,4.2,3.6,UPI
06-Aug-25,5:04:59,T4077891,Completed,C9118331,eBike,Gurgaon Sector 56,Central Secretariat,,,,,,,301,9.21,4.2,4.3,UPI
03-Apr-25,8:15:04,T9113914,Completed,C4811582,eBike,Ghaziabad,Vishwavidyalaya,,,,,,,457,7.49,4.2,3.7,UPI
23-Jun-25,12:26:19,T2722483,Completed,C5289584,eBike,Mandi House,Udyog Vihar,,,,,,,308,16.74,4.2,4.7,UPI
14-Mar-25,19:01:33,T2294735,Completed,C7174928,eBike,Janakpuri,Moolchand,,,,,,,203,21.15,4.2,4.4,UPI
13-Apr-25,9:54:16,T7408029,Completed,C2181222,eBike,Raj Nagar Extension,Bhikaji Cama Place,,,,,,,638,42.87,4.2,4.5,UPI
29-Jan-25,7:14:58,T7186716,Completed,C9324460,eBike,Greater Kailash,Nirman Vihar,,,,,,,219,2.69,4.2,4.8,UPI
08-Jan-25,15:23:39,T2643864,Completed,C6731797,eBike,Jasola,Sonipat,,,,,,,279,16.31,4.2,4.1,UPI
17-Nov-25,18:02:21,T1752920,Completed,C9312613,eBike,Tilak Nagar,Ambience Mall,,,,,,,1373,41.64,4.2,3.7,UPI
13-Apr-25,9:33:46,T8995156,Completed,C2366334,eBike,IGNOU Road,Bhiwadi,,,,,,,1016,23.66,4.2,5,UPI
13-Apr-25,9:50:50,T1918747,Completed,C2096096,eBike,Pulbangash,Satguru Ram Singh Marg,,,,,,,1520,8.89,4.2,5,UPI
26-Oct-25,17:22:03,T8684032,Completed,C2174499,eBike,Pulbangash,Qutub Minar,,,,,,,384,43.59,4.2,4.8,UPI
01-Feb-25,10:08:46,T5898044,Completed,C6488140,eBike,South Extension,Greater Noida,,,,,,,270,38.48,4.2,4.4,UPI
28-Mar-25,18:38:39,T6549765,Completed,C7086289,eBike,Tagore Garden,Khandsa,,,,,,,251,34.65,4.2,3.8,UPI
22-Mar-25,20:08:29,T3838413,Completed,C4010045,eBike,Meerut,Sadar Bazar Gurgaon,,,,,,,556,38.94,4.2,4.2,UPI
01-Jun-25,11:16:46,T3853661,Completed,C1858569,eBike,Karol Bagh,Mandi House,,,,,,,503,15.53,4.2,3.8,UPI
24-Dec-25,9:09:54,T4400252,Completed,C6851906,eBike,Jama Masjid,Shastri Park,,,,,,,110,24.97,4.2,4.2,UPI
29-Oct-25,8:22:40,T3887945,Completed,C8739226,eBike,Laxmi Nagar,Hero Honda Chowk,,,,,,,400,29.53,4.2,4.9,UPI
12-Nov-25,10:06:02,T1627940,Completed,C3532441,eBike,Sadar Bazar Gurgaon,Shastri Nagar,,,,,,,853,5.33,4.2,4.9,UPI
09-Jul-25,17:55:05,T5677395,Completed,C5955909,eBike,Paharganj,Barakhamba Road,,,,,,,297,34.58,4.2,3.4,UPI
28-Oct-25,15:15:23,T8445172,Completed,C9186354,eBike,Mundka,Anand Vihar ISBT,,,,,,,411,17.17,4.2,4.9,UPI
27-Nov-25,20:55:15,T2595964,Completed,C7453521,eBike,Vatika Chowk,Anand Vihar ISBT,,,,,,,103,30.54,4.2,5,UPI
24-Oct-25,10:17:50,T3821822,Completed,C6416108,eBike,Laxmi Nagar,Ashok Park Main,,,,,,,228,26.05,4.2,4.8,UPI
20-Jul-25,13:38:22,T5194679,Completed,C3970909,eBike,Rajiv Nagar,Govindpuri,,,,,,,1075,14.18,4.2,3.6,UPI
21-Aug-25,17:28:50,T3918670,Completed,C1832503,eBike,Jasola,Tilak Nagar,,,,,,,378,39.13,4.2,3.7,UPI
05-May-25,8:12:52,T9061916,Completed,C2024108,eBike,Ardee City,Udyog Vihar Phase 4,,,,,,,193,15.88,4.2,4.3,UPI
30-Oct-25,5:58:23,T8008355,Completed,C6238508,eBike,Laxmi Nagar,Khandsa,,,,,,,550,35.33,4.2,4.1,UPI
10-Mar-25,9:41:52,T8793486,Completed,C1130837,eBike,Rohini East,Manesar,,,,,,,356,19.43,4.2,3.7,UPI
11-Sep-25,8:31:33,T1743541,Completed,C5296833,eBike,Adarsh Nagar,ITO,,,,,,,305,48.57,4.2,4.5,UPI
24-Aug-25,23:36:09,T2774791,Completed,C6050114,eBike,Lok Kalyan Marg,Tis Hazari,,,,,,,275,26.81,4.2,4.9,UPI
15-May-25,12:12:51,T8107750,Completed,C8436147,eBike,Lok Kalyan Marg,Shastri Nagar,,,,,,,339,24.47,4.2,4.4,UPI
18-Jan-25,23:04:06,T2681488,Completed,C3119934,eBike,Saket A Block,Ramesh Nagar,,,,,,,133,17.22,4.2,3.9,UPI
14-Aug-25,19:32:42,T9245732,Completed,C4510344,eBike,Sultanpur,Gurgaon Sector 29,,,,,,,255,49.56,4.2,4.8,UPI
27-Nov-25,22:22:15,T4861003,Completed,C7963749,eBike,Vatika Chowk,Malviya Nagar,,,,,,,353,49.78,4.2,4.7,UPI
20-Jan-25,3:41:42,T1719488,Completed,C6140242,eBike,Paschim Vihar,Yamuna Bank,,,,,,,986,9.18,4.2,4.9,UPI
14-Feb-25,16:53:35,T4066795,Completed,C9299000,eBike,Malviya Nagar,Inderlok,,,,,,,909,22.36,4.2,4.2,UPI
19-Oct-25,11:44:27,T6946890,Completed,C1365946,eBike,Basai Dhankot,Ghitorni,,,,,,,178,3.79,4.2,4.9,UPI
23-Dec-25,8:35:48,T1458079,Completed,C3739926,eBike,Tagore Garden,Panchsheel Park,,,,,,,978,30.62,4.2,4.9,UPI
